time,close,SMMA,EMA,RSI,OBV
1639383900,192.8,193.5942,192.44403630456105,53.45870953968469,1.3748830999341475
1639383960,193.1,193.59321160000002,192.45702568466876,55.60133823041686,-0.07467551214717887
1639384020,193.3,193.59262517680003,192.4737182453684,56.96760654008454,0.5125233838428771
1639384080,193.3,193.59203992644643,192.4900802603116,56.96760654008454,0.09241404496861608
1639384140,193.5,193.59185584659355,192.5100786709985,58.339551136327515,1.8036683233400773e-16
1639384200,193.4,193.59147213490033,192.52770087553318,57.393108964695166,0.016955557615384108
1639384260,193.5,193.5912891906305,192.54695432354242,58.09635303520981,-0.022500612057297722
1639384320,193.7,193.59150661224925,192.56978691119505,59.480072794093374,0.004196554650063749
1639384380,193.8,193.59192359902477,192.5941475664189,60.16053356802291,0.020250175165887733
1639384440,193.7,193.5921397518267,192.61604563441063,59.133252086746545,0.014983809375598582
1639384500,193.5,193.59195547232306,192.63354968125398,57.11542276755463,-0.049175772130829576
1639384560,193.4,193.5915715613784,192.64872691528856,56.12481697559908,-0.02570624014247075
1639384620,194.3,193.59298841825563,192.68142539221355,62.224695751819844,-0.0048485706521118705
1639384680,193.9,193.5936024414191,192.70555558246676,58.486203920558204,1.3515393998536238
1639384740,194.1,193.59461523653627,192.73316834321,59.73740938000413,-0.04803595685288308
1639384800,194.1,193.5956260060632,192.7602343166118,59.73740938000413,0.01716489916740537
1639384860,193.9,193.59623475405107,192.78280393410463,57.87084688797556,1.6265991588724096e-16
1639384920,193.7,193.59644228454295,192.8009662324392,56.05882516983619,-0.02500970837513941
1639384980,193.8,193.59684939997388,192.8207490793216,56.75913654309972,-0.022388930657461698
1639385040,194,193.59765570117395,192.84410058270134,58.13944992584672,0.008362319414358577
1639385100,193.9,193.5982603897716,192.86500948205378,57.19509470491525,0.013475904715930982
1639385160,193.9,193.59886386899205,192.88550434379528,57.19509470491525,-0.013828790995199059
1639385220,193.8,193.59926614125408,192.90361316867063,56.21789005976878,0
1639385280,193.8,193.59966760897157,192.92136340295437,56.21789005976878,-0.03903844300770444
1639385340,193.8,193.60006827375364,192.93876214745032,56.21789005976878,-1.8413984865679943e-16
1639385400,193.7,193.60026813720611,192.9538361643325,55.174291962925466,0
1639385460,193.7,193.6004676009317,192.96861168583087,55.174291962925466,-0.0024729887715019463
1639385520,193.9,193.60106666572983,192.9870550187847,56.88722817828905,0
1639385580,194.2,193.60226453239838,193.011073731284,59.30055970297186,0.0004180311848071889
1639385640,194.2,193.60346000333357,193.034616825714,59.30055970297186,0.07903517121107484
1639385700,194,193.6042530833269,193.05373332421473,57.0232693400176,0
1639385760,194,193.60504457716027,193.07247127819068,57.0232693400176,-0.021169357888653872
1639385820,193.9,193.60563448800596,193.08885798555323,55.87512978630575,-1.761740586154417e-16
1639385880,193.8,193.60602321902994,193.1029400056413,54.73506003993391,-0.01715145323621733
1639385940,193.8,193.6064111725919,193.11674317384643,54.735060039933906,-0.0057237694682956575
1639386000,193.7,193.60659835024668,193.12829281396827,53.5654419352041,0
1639386060,193.8,193.60698515354622,193.14159394636494,54.56970456285845,-0.00372949378978229
1639386120,193.8,193.60737118323914,193.15463169000128,54.56970456285845,0.0065592143585848015
1639386180,193.8,193.60775644087266,193.1674112604963,54.56970456285845,-1.8404557431516804e-16
1639386240,193.8,193.60814092799092,193.17993777018944,54.56970456285845,-2.0075860524887552e-16
1639386300,193.9,193.6087246461349,193.1941964282055,55.667746235163946,-2.0224359427162047e-16
1639386360,193.9,193.60930719684262,193.20817273655786,55.66774623516394,0.02728351763807974
1639386420,194,193.61008858244892,193.22385248434878,56.78550784329396,-1.827846416139904e-16
1639386480,194,193.61086840528404,193.23922174208445,56.78550784329396,0.0075311822463160465
