time,close,SMMA,EMA,RSI,OBV
1639383540,28.17,28.78734,28.187608650770343,53.38335949533185,0.021201523170933868
1639383600,28.16,28.786085319999998,28.187061944814495,52.97403384747744,0.017267336993416187
1639383660,28.27,28.78505314936,28.18870428254094,56.747897635426014,-0.00946359226165319
1639383720,28.27,28.78402304306128,28.190314098728248,56.747897635426014,0.10588860111646912
1639383780,28.24,28.782934996975158,28.19129797796135,55.449168407593184,-2.16227213277053e-16
1639383840,28.2,28.78176912698121,28.191470295229443,53.75237681449574,-0.013128438897239416
1639383900,28.19,28.78058558872725,28.191441180472424,53.33031999531268,-0.014332060513413777
1639383960,28.16,28.779344417549794,28.190818582839306,52.061687014910696,-0.011118540560121487
1639384020,28.13,28.778045728714694,28.18961425446625,50.81129742550644,-0.022351769548002737
1639384080,28.21,28.776909637257265,28.19001793259563,53.86779010938676,-0.017606620591484257
1639384140,28.21,28.77577581798275,28.190413617098688,53.86779010938676,0.010926994746032925
1639384200,28.24,28.774704266346784,28.19139552567099,54.99017824556227,-1.9974337011685259e-16
1639384260,28.25,28.77365485781409,28.19255601031117,55.36465058952213,0.00787638024022981
1639384320,28.29,28.772687548098464,28.1944855942654,56.850158302153034,0.015503392163516025
1639384380,28.32,28.771782173002265,28.196971028042324,57.936303600392236,0.015588107081301752
1639384440,28.28,28.770798608656264,28.19861516610089,55.992291539630855,0.05719591858990105
1639384500,28.29,28.769837011438955,28.20042476677216,56.37089773299852,-0.02973033759983285
1639384560,28.27,28.76883733741608,28.20180249416281,55.38506132614698,0.026901885340162364
1639384620,28.22,28.767739662741246,28.20216284081305,52.98846702513368,-0.01754354653515889
1639384680,28.21,28.76662418341576,28.20231803208408,52.51828537852552,-0.021244174124717068
1639384740,28.24,28.76557093504893,28.20306420966657,53.79078430905966,-0.01953034308464956
1639384800,28.31,28.76465979317883,28.205181750069215,56.59839486218045,0.03515476029175592
1639384860,28.29,28.76371047359247,28.206861319374774,55.599918842364325,0.01945937783015752
1639384920,28.26,28.762703052645286,28.207913570476265,54.11844711911714,-0.01445150223751448
1639384980,28.31,28.761797646539996,28.20993508393218,56.133667476812604,-0.026033062911859438
1639385040,28.38,28.761034051246916,28.213302706032533,58.757185321800144,0.019934273149904414
1639385100,28.39,28.760291983144423,28.21680166234872,59.11851577658292,0.05925263787167563
1639385160,28.43,28.759631399178136,28.22102341160914,60.54872814012912,0.059228668165832284
1639385220,28.39,28.758892136379778,28.224369482666383,58.43396145633288,0.09497561560675595
1639385280,28.33,28.758034352107018,28.226461176078928,55.4298525418923,-0.04581351696777998
1639385340,28.37,28.757258283402802,28.22930352902786,56.955994797699724,-0.03094557321685745
1639385400,28.3,28.756343766835993,28.23070345914612,53.631452873696105,0.024592104361801762
1639385460,28.25,28.755331079302323,28.231085568866,51.41392859469407,-0.2839882628297635
1639385520,28.31,28.754440417143716,28.232648230868655,53.78599545927066,-0.04453368723401116
1639385580,28.33,28.75359153630943,28.234575988673235,54.551134204675364,0.02132105526354796
1639385640,28.27,28.75262435323681,28.235277454244063,51.88516980472667,0.027278792692089857
1639385700,28.24,28.75159910453034,28.235370970001608,50.60594933982778,-0.034214269764726996
1639385760,28.24,28.75057590632128,28.235462633961973,50.60594933982778,-0.02137857546585698
1639385820,28.21,28.749494754508635,28.23495842338847,49.305060564314594,-4.629267972335524e-16
1639385880,28.2,28.748395764999618,28.23426617738078,48.87184967122949,-0.08489297532485002
1639385940,28.17,28.747238973469617,28.23299357980888,47.57458848661503,-0.015560435852866058
1639386000,28.21,28.746164495522677,28.232538261396822,49.42622613816859,-0.04822490403226983
1639386060,28.14,28.744952166531633,28.230705820577082,46.45582156075838,0.007338005357888816
1639386120,28.17,28.74380226219857,28.22950372512011,47.845444184863815,-0.007885095717662126
1639386180,28.13,28.742574657674172,28.227533354325654,46.19191237917012,0.006853753409950352
1639386240,28.16,28.741409508358824,28.22619606018059,47.597029067789435,-0.008094627585207894
1639386300,28.09,28.74010668934211,28.223499108493847,44.774761665091376,0.009346599884818087
1639386360,28.06,28.738746475963424,28.220261502385057,43.627853533052686,-0.01107755968787531
1639386420,28.11,28.7374889830115,28.218078106298226,46.01216647311094,-0.007339451362380372
1639386480,28.13,28.736274005045473,28.21633398538143,46.9407963660207,0.010346633481367473
1639386540,28.05,28.73490145703538,28.213040243096646,43.821764120958264,0.006945367016906195
1639386600,28.1,28.73363165412131,28.21080182244127,46.135814361391795,-0.013896396488644274
1639386660,28.12,28.73240439081307,28.209003766551344,47.03852386724041,0.010773872787156637
1639386720,28.17,28.73127958203144,28.208231414738446,49.23863430279257,0.005383822709012392
