time,close,SMMA,EMA,RSI,OBV
1639383540,60.32,60.54058,59.50741342783341,63.05554466140974,0.016212501491594693
1639383600,60.23,60.53995884,59.52172207282681,61.2629949914594,0.03226201622641079
1639383660,60.14,60.53915892232,59.53396520009757,59.51281910080891,-0.036333887571347964
1639383720,60.05,60.53818060447536,59.54418371098673,57.80450236333392,-0.031293703906071134
1639383780,59.88,60.53686424326641,59.55083353849194,54.73443315153082,-0.006098536761607027
1639383840,59.89,60.53557051477987,59.55754970604656,54.88025663074433,-0.018564966549941355
1639383900,59.73,60.53395937375031,59.56096456335257,52.102092512899326,0.011167290071568107
1639383960,59.74,60.53237145500281,59.564509819523806,52.258350583540064,-0.029613223716548526
1639384020,59.7,60.5307067120928,59.567192793394625,51.56229898092082,0.04733894824999102
1639384080,59.77,60.529185298668615,59.57120877768384,52.70276614885146,-0.007801820197288163
1639384140,59.97,60.52806692807128,59.579105633571295,55.780084229247244,0.006090260734068658
1639384200,59.98,60.52697079421514,59.587044135876816,55.92840047387799,0.006024180342812876
1639384260,59.94,60.525796852626705,59.59403336090896,55.16280318793952,0.02591657325962514
1639384320,59.96,60.52466525892145,59.60128022504938,55.47803898782655,-0.00844805454948506
1639384380,60.05,60.52371592840361,59.610165765147414,56.88901866609309,0.006758593623944419
1639384440,59.93,60.522528496546805,59.61649911633261,54.506392502080175,0.013576369114669204
1639384500,59.78,60.52104343955371,59.61973675759335,51.70610539292877,-0.028623346727336157
1639384560,59.81,60.5196213526746,59.6235043465519,52.21404102537577,-0.020402429941720573
1639384620,59.76,60.51810210996924,59.62620723077859,51.28406679605479,0.0057041306545358075
1639384680,59.87,60.5168059057493,59.63103481036713,53.18183822258881,-0.008503041246956052
1639384740,60.04,60.515852293937805,59.63913313095392,55.9267443864771,0.009758188102577529
1639384800,60.09,60.515000589349924,59.648061187766714,56.69916482567641,0.024066416458836948
1639384860,60.05,60.51407058817122,59.656020372167376,55.8885496899541,0.005243023792788129
1639384920,59.98,60.513002446994875,59.66243581034228,54.47853140705506,-0.01136208525370824
1639384980,60.05,60.512076442100884,59.670110348751344,55.63638094937786,-0.011186928446744158
1639385040,60.21,60.511472289216684,59.680801232934485,58.15315257324042,0.0037459806739467004
1639385100,60.01,60.510469344638246,59.68732002040113,54.17868829968826,0.011448027080948114
1639385160,60.08,60.509608405948974,59.69509586158131,55.285179903811134,-0.017572552463528637
1639385220,60.05,60.50868918913707,59.70212366630247,54.699566562543495,0.010312543354166178
1639385280,60,60.507671810758794,59.70802220756381,53.71850078844888,-0.012649426147793942
1639385340,60.04,60.50673646713728,59.714596025235814,54.39541862426577,-0.0024140550240220734
1639385400,59.85,60.505422994203,59.717277292062825,50.74816669466903,0.010959880744052445
1639385460,59.89,60.50419214821459,59.72069754370514,51.457025069685976,-0.015706188931770476
1639385520,60.07,60.50332376391816,59.72761442402781,54.505165253860326,0.003297733765545706
1639385580,60.11,60.50253711639033,59.735186415631226,55.15254204037694,0.002793357276210212
1639385640,60.08,60.50169204215755,59.7420144074009,54.55029228427946,0.04412296830038892
1639385700,59.96,60.50060865807324,59.746330953789005,52.191996592549096,-0.01864449768599177
1639385760,59.95,60.49950744075709,59.750364004209025,51.99820650856728,-0.012271448376267051
1639385820,59.91,60.498328425875584,59.75352511303657,51.211382883510645,-0.008419150140920794
1639385880,59.9,60.49713176902384,59.756425605847724,51.01175437940718,-0.009631034235000583
1639385940,59.87,60.495877505485794,59.75867460375173,50.40200915239111,-0.007310615551403272
1639386000,59.87,60.49462575047482,59.760879067043774,50.40200915239111,-0.004901560599162536
1639386060,59.8,60.493236498973864,59.761653738983505,48.9412568920367,-8.807824774814794e-16
1639386120,59.85,60.49195002597592,59.76340316989472,50.01176929833386,-0.0111317953889028
1639386180,59.76,60.490486125923965,59.763335780391856,48.13263847692695,0.019609116049512505
1639386240,59.79,60.489085153672114,59.76386378474053,48.79606093775728,-0.012208804768060036
1639386300,59.74,60.48758698336477,59.76339123454765,47.74317976112379,0.0015809260309817988
1639386360,59.62,60.485851809398035,59.76055180416056,45.31558237757829,-0.007331488878112669
1639386420,59.66,60.48420010577924,59.758560679325704,46.257867252160786,-0.027240862511438726
1639386480,59.72,60.482671705567675,59.757797101517276,47.65741685730395,0.03601876795309989
1639386540,59.58,60.48086636215654,59.754276366833764,44.83885265321971,0.010806291166770971
1639386600,59.92,60.47974462943222,59.75755802293607,51.97464430918056,-0.03047381168969219
1639386660,59.98,60.47874514017336,59.761962814561095,53.082639890618125,0.04717339036639631
1639386720,60.03,60.47784764989301,59.76727048159949,53.99757475576859,0.012529142325335038
1639386780,59.94,60.47677195459322,59.77069086810247,52.10550988799318,0.0031995022272021984
1639386840,59.9,60.475618410684035,59.77325144497173,51.279385733754275,-0.017998967535525684
1639386900,59.85,60.47436717386267,59.77477121833862,50.249180101509126,-0.008260387054593196
1639386960,59.68,60.47277843951494,59.77289456054974,46.932832496253766,-0.007607389589971094
1639387020,59.7,60.47123288263591,59.771451103905186,47.35568303825306,-0.021878383963850365
1639387080,59.71,60.46971041687063,59.770234250362506,47.571765479967205,0.00992543244598743
1639387140,59.76,60.468290996036885,59.770031591939485,48.66170570249987,0.009652785603340564
1639387200,59.89,60.467134414044814,59.772407203980286,51.38031140831133,0.009918723540035954
1639387260,59.88,60.46596014521673,59.77453775439652,51.1647082119558,0.014275017419441227
1639387320,59.91,60.46484822492629,59.77722017510154,51.79250278809161,-0.013731541087995246
1639387380,59.99,60.46389852847644,59.781433636980715,53.44353577882455,0.0029455551828649258
1639387440,60.03,60.46303073141949,59.786355743179115,54.25391511643469,0.004662414511042814
1639387500,60.01,60.462124669956644,59.79078434232408,53.76980949223583,0.0055590536863394475
1639387560,59.89,60.460980420616735,59.79274900881271,50.948104646527966,-0.04777982702296967
