time,close,SMMA,EMA,RSI,OBV
1639383540,1.314,1.314788,1.3050839308741513,60.215881927850326,0.040705322795673744
1639383600,1.313,1.314784424,1.3052406847182276,58.95147126184114,-4.082040261547018e-16
1639383660,1.318,1.314790855152,1.3054933444267776,62.97298087176269,-0.021827290645761225
1639383720,1.317,1.314795273441696,1.3057211989925839,61.7219037549103,0.0440317603078576
1639383780,1.315,1.3147956828948129,1.305904937626394,59.2850564358584,-0.03681187140370281
1639383840,1.313,1.3147920915290232,1.30604543391102,56.95872019882193,-0.010840368256468832
1639383900,1.311,1.3147845073459652,1.3061435441306037,54.73679286044343,-0.027536375421848867
1639383960,1.312,1.3147789383312734,1.30625951355376,55.63201860137004,-0.01539264725980641
1639384020,1.31,1.3147693804546106,1.3063335825922995,53.44502372732986,0.014171312338567374
1639384080,1.313,1.3147658416937014,1.3064655908577985,56.12165008108532,-0.029382498687528107
1639384140,1.314,1.314764310010314,1.3066147870784361,56.97464819757456,0.012947124856005078
1639384200,1.315,1.3147647813902934,1.306780830898665,57.822848240526874,0.008038135040486316
1639384260,1.315,1.3147652518275128,1.306943586722454,57.82284824052687,0.01690954255126958
1639384320,1.318,1.3147717213238577,1.307162525599237,60.33338600393972,-2.732434287371179e-16
1639384380,1.32,1.31478217788121,1.3074167330131135,61.89752275462605,0.031971366188468936
1639384440,1.318,1.3147886135254476,1.307626302656418,59.47157047231511,0.08098961371689137
1639384500,1.316,1.3147910362983968,1.3077921184454,57.15427730814852,-0.01807892582456717
1639384560,1.316,1.3147934542258002,1.3079546507534119,57.15427730814852,-0.021247138483063477
1639384620,1.315,1.3147938673173487,1.308094162619681,55.98699672109059,-2.93974457138322e-16
1639384680,1.314,1.314792279582714,1.3082111098945388,54.82860099474905,-0.01533203930469195
1639384740,1.315,1.3147926950235487,1.3083455433619737,55.77518477597279,-0.019839362656394532
1639384800,1.318,1.3147991096335014,1.3085367207211425,58.4756750073498,0.013458279721652089
1639384860,1.316,1.3148015114142344,1.3086845084296348,56.11264455428442,0.02490693857786003
1639384920,1.316,1.3148039083914058,1.30882936964885,56.11264455428442,-0.01688471498664281
1639384980,1.317,1.314808300574623,1.3089911643092689,57.04152422143683,-4.362951480274772e-16
1639385040,1.319,1.3148166839734736,1.309189359075422,58.84374958696345,0.024284884033659547
1639385100,1.321,1.3148290506055267,1.3094232331531364,60.555611459362055,0.015891515601212162
1639385160,1.321,1.3148413925043159,1.309652476060995,60.555611459362055,0.16242429992144153
1639385220,1.319,1.3148497097193073,1.3098375755449359,57.975013837110026,-3.912868026674912e-16
1639385280,1.318,1.3148560102998685,1.3099992077123628,56.72466526652335,-0.026243645734920017
1639385340,1.32,1.314866298279269,1.3101972432032072,58.57318885953377,-0.03513415855746908
1639385400,1.318,1.3148725656827103,1.3103517532387872,56.09446673801743,0.02766076581426497
1639385460,1.317,1.314876820551345,1.3104834016895042,54.892925685836886,-0.11524380841391967
1639385520,1.32,1.3148870669102426,1.3106718491808012,57.704546728324864,-0.03829078345866857
1639385580,1.321,1.3148992927764223,1.310876367018805,58.594509944655606,0.03931214261688495
1639385640,1.321,1.3149114941908695,1.3110768349986306,58.594509944655606,0.03723802327624493
1639385700,1.32,1.3149216712024878,1.3112535313352913,57.30414974221327,-3.5582968646310354e-16
1639385760,1.32,1.3149318278600828,1.3114267287345924,57.30414974221327,-0.03381824539449976
1639385820,1.319,1.3149399642043624,1.3115766945022242,55.984768118359604,-3.4550001117217423e-16
1639385880,1.318,1.3149460842759535,1.311703888670497,54.6823372407496,-0.04080823156134795
1639385940,1.319,1.3149541921074015,1.3118483661225664,55.74733210941787,-0.0035018762054962577
1639386000,1.32,1.3149642837231867,1.3120097846151888,56.797626098885104,0.02416910044903825
1639386060,1.318,1.3149703551557403,1.3121284027416207,54.1391304705926,0.02269551244477816
1639386120,1.32,1.314980414445429,1.3122842759546578,56.25717855259686,-0.018875435587593734
1639386180,1.318,1.314986453616538,1.312397458609021,53.691950570827444,0.03125293014737774
1639386240,1.319,1.314994480709305,1.3125282020029019,54.758973453643335,-0.015860139452943487
1639386300,1.315,1.3149944917478864,1.3125771484978939,49.992418138870846,0.006601022641458745
1639386360,1.315,1.3149945027643908,1.3126251257553614,49.992418138870846,-0.06701815819944906
1639386420,1.317,1.314998513758862,1.3127117569285225,52.2179344273863,-2.96456916290458e-16
1639386480,1.318,1.3150045167313442,1.3128164746131061,53.293085184594396,0.02940071497203358
1639386540,1.314,1.3150025076978813,1.3128399107593813,48.75371684780524,0.012374455185196033
1639386600,1.314,1.3150005026824854,1.312862882823552,48.75371684780525,-0.07683731443162094
1639386660,1.315,1.3150005016771207,1.312905201975561,49.89551075971954,-1.3222704510306361e-16
1639386720,1.318,1.3150065006737663,1.3130060890651538,53.13599046153865,0.018581157094633073
1639386780,1.317,1.3150104876724187,1.3130851764103983,51.97682765557936,0.011452386615921132
1639386840,1.316,1.315012466697074,1.3131428956894005,50.829739493374,-0.004582924011080015
1639386900,1.315,1.3150124417636797,1.3131796700321845,49.695186948905864,-0.01841796436658697
1639386960,1.314,1.3150104168801522,1.313195914189963,48.573606734511756,-0.01818903927574074
1639387020,1.312,1.315004396046392,1.3131722327208548,46.4066536153156,-0.0019240191695632325
1639387080,1.313,1.315000387254299,1.313168822171927,47.61542956766098,-0.057150349917088755
1639387140,1.314,1.3149983864797903,1.3131852811388196,48.80981605952996,0.008725481002787862
1639387200,1.314,1.3149963897068306,1.3132014141855757,48.80981605952996,0.012113538786749867
1639387260,1.312,1.3149903969274168,1.3131776238056634,46.53873527772007,-1.3796700240768703e-16
1639387320,1.314,1.3149884161335619,1.313193908482779,48.993846878296324,-0.020203205812299768
1639387380,1.317,1.3149924393012948,1.313269276631635,52.38677109856855,0.029706686347903234
1639387440,1.319,1.3150004544226923,1.3133827563022957,54.47525489544807,0.03414494251093795
1639387500,1.316,1.3150024535138471,1.313434582910171,51.00373265072124,0.08021488237685426
1639387560,1.315,1.3150024486068197,1.3134655812683855,49.90704108004195,-0.013144878276388638
1639387620,1.314,1.3150004437096061,1.3134761638175265,48.821082633613614,-0.01557912941505205
1639387680,1.315,1.315000442822187,1.313506338791437,49.94775642477263,-0.015593852314337275
1639387740,1.317,1.3150044419365428,1.3135755202015076,52.12817721245425,0.016664618595245907
1639387800,1.314,1.3150024330526697,1.3135839257420718,48.827551866282334,0.018432548068228412
1639387860,1.312,1.3149964281865643,1.3135525608758922,46.784597857256394,-0.013842326067211499
1639387920,1.311,1.314988435330191,1.3135020151159735,45.793557624900885,-0.016454402657689455
1639387980,1.313,1.3149844584595307,1.313492074222588,48.06951445612095,-0.01293591356781908
